ROM file,Host file,Iby file,Package,In/Out,Who,Why
private\10003a3f\import\apps\addressbook_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/addressbook_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\adtupdater_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/adtupdater_reg.rsc,core/app/adtupdater.iby,app/organizer,,,
private\10003a3f\import\apps\alarmeditorapp_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/alarmeditorapp_reg.rsc,core/app/alarmeditorapp.iby,app/organizer,,,
private\10003a3f\import\apps\analogclock_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/analogclock_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\animatedtiles_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/animatedtiles_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\anomaly_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/anomaly_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\clock_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/clock_reg.rsc,core/app/clock.iby,app/organizer,,,
private\10003a3f\import\apps\collidingmice_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/collidingmice_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\deform_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/deform_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\fluidlauncher_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/fluidlauncher_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\fmradio_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/fmradio_reg.rsc,core/app/fmradio.iby,app/radio,,,
private\10003a3f\import\apps\fridgemagnets_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/fridgemagnets_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\glx_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/glx_reg.rsc,core/app/glxgallery.iby,app/photos,,,
private\10003a3f\import\apps\glxivwr_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/glxivwr_reg.rsc,core/app/glxgallery.iby,app/photos,,,
private\10003a3f\import\apps\imagegestures_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/imagegestures_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\masterdetail_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/masterdetail_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\moveblocks_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/moveblocks_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\pathstroke_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/pathstroke_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\previewer_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/previewer_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\qftp_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/qftp_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\saxbookmarks_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/saxbookmarks_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\star_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/star_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\states_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/states_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\stickman_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/stickman_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\svgviewer_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/svgviewer_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\import\apps\wiggly_reg.rsc,/epoc32/data/z/private/10003a3f/import/apps/wiggly_reg.rsc,customervariant/app/qtdemoapps.iby,mw/qt,,,
private\10003a3f\reccaf\reccafmimetypes.txt,/epoc32/data/z/private/10003a3f/reccaf/reccafmimetypes.txt,reccafconfig.iby,os/security,,,
private\10003a4a\SenNotifierPluginDlgImpl.rsc,/epoc32/data/z/private/10003a4a/sennotifierplugindlgimpl.rsc,language/mw/wsnotifierplugindlg_resources.iby,mw/websrv,,,
PRIVATE\10003A5B\backup_registration.xml,/epoc32/data/z/private/10003a5b/backup_registration.xml,agnmodel.iby,app/organizer,,,
private\10003B20\9.2_TactileFeedbackLevel1_A.ivt,/epoc32/data/z/private/10003b20/9.2_tactilefeedbacklevel1_a.ivt,core/mw/tactilefeedbackresolver.iby,mw/hapticsservices,,,
private\10003B20\9.2_TactileFeedbackLevel2_A.ivt,/epoc32/data/z/private/10003b20/9.2_tactilefeedbacklevel2_a.ivt,core/mw/tactilefeedbackresolver.iby,mw/hapticsservices,,,
private\10003B20\9.2_TactileFeedbackLevel3_A.ivt,/epoc32/data/z/private/10003b20/9.2_tactilefeedbacklevel3_a.ivt,core/mw/tactilefeedbackresolver.iby,mw/hapticsservices,,,
private\1000484b\backup_registration.xml,/epoc32/data/z/private/1000484b/backup_registration.xml,messageserver.iby,mw/messagingmw,,,
private\1000484b\msgcache.ini,/epoc32/data/z/private/1000484b/msgcache.ini,messageserver.iby,mw/messagingmw,,,
private\100048aa\backup_registration.xml,/epoc32/data/z/private/100048aa/backup_registration.xml,Bafl.iby,os/ossrv,,,
PRIVATE\10005399\backup_registration.xml,/epoc32/data/z/private/10005399/backup_registration.xml,schsvr.iby,os/ossrv,,,
private\100056CF\backup_registration.xml,/epoc32/data/z/private/100056cf/backup_registration.xml,core/mw/screensaver.iby,app/screensaver,,,
private\100058CA\backup_registration.xml,/epoc32/data/z/private/100058ca/backup_registration.xml,core/app/Voicerecorder.iby,app/voicerec,,,
private\100058CD\backup_registration.xml,/epoc32/data/z/private/100058cd/backup_registration.xml,core/app/Muiu.iby,app/messaging,,,
private\100058DB\backup_registration.xml,/epoc32/data/z/private/100058db/backup_registration.xml,core/app/MmsEngine.iby,app/messaging,,,
private\100058EB\backup_registration.xml,/epoc32/data/z/private/100058eb/backup_registration.xml,core/app/Imum.iby,app/messaging,,,
private\100058EC\backup_registration.xml,/epoc32/data/z/private/100058ec/backup_registration.xml,core/mw/gsapp.iby,mw/gsprofilesrv,,,
private\100058F4\backup_registration.xml,/epoc32/data/z/private/100058f4/backup_registration.xml,core/mw/startup.iby,mw/appsupport,,,
private\100058F8\backup_registration.xml,/epoc32/data/z/private/100058f8/backup_registration.xml,core/mw/Profileengine.iby,mw/gsprofilesrv,,,
PRIVATE\10005901\backup_registration.xml,/epoc32/data/z/private/10005901/backup_registration.xml,core/app/calendar.iby,app/organizer,,,
private\10005901\SolarItems,/epoc32/data/z/private/10005901/solaritems,language/app/calenregionalutil.iby,app/organizer,,,
private\10005902\backup_registration.xml,/epoc32/data/z/private/10005902/backup_registration.xml,core/app/calcsoft.iby,app/utils,,,
private\10005903\backup_registration.xml,/epoc32/data/z/private/10005903/backup_registration.xml,core/app/clockengines.iby,app/organizer,,,
private\10005906\backup_registration.xml,/epoc32/data/z/private/10005906/backup_registration.xml,core/app/clockengines.iby,app/organizer,,,
private\10005907\backup_registration.xml,/epoc32/data/z/private/10005907/backup_registration.xml,core/app/notepad.iby,app/organizer,,,
private\10005A32\backup_registration.xml,/epoc32/data/z/private/10005a32/backup_registration.xml,core/mw/psln.iby,mw/classicui,,,
Private\100069cc\backup_registration.xml,/epoc32/data/z/private/100069cc/backup_registration.xml,bluetooth.iby,os/bt,,,
private\10008d38\backup_registration.xml,/epoc32/data/z/private/10008d38/backup_registration.xml,core/mw/FavouritesEngine.iby,mw/web,,,
data\BookmarkImportSample.txt,/epoc32/data/z/private/10008d38/bookmarkimportsample.txt,core/mw/FavouritesEngine.iby,mw/web,,,
private\10008d39\backup_registration.xml,/epoc32/data/z/private/10008d39/backup_registration.xml,core/app/BrowserUi.iby,app/webuis,,,
private\1000A859\backup_registration.xml,/epoc32/data/z/private/1000a859/backup_registration.xml,core/mw/cbsserver.iby,mw/phonesrv,,,
private\1000A86C\backup_registration.xml,/epoc32/data/z/private/1000a86c/backup_registration.xml,core/app/phonengengine.iby,app/phone,,,
private\101f401d\backup_registration.xml,/epoc32/data/z/private/101f401d/backup_registration.xml,logeng.iby,os/persistentdata,,,
private\101f401d\logserv.rsc,/epoc32/data/z/private/101f401d/logserv.rsc,logeng.hby,os/persistentdata,,,
private\101F413C\backup_registration.xml,/epoc32/data/z/private/101f413c/backup_registration.xml,sipsw.iby,mw/ipappprotocols,,,
private\101f4cce\backup_registration.xml,/epoc32/data/z/private/101f4cce/backup_registration.xml,core/app/Phonebook2.iby,app/contacts,,,
private\101F4CD2\backup_registration.xml,/epoc32/data/z/private/101f4cd2/backup_registration.xml,core/app/matrixmenu.iby,app/homescreen,,,
private\101F4CD2\import\suites\foldersuite\items.xml,/epoc32/data/z/private/101f4cd2/import/suites/foldersuite_touch/items.xml,core/app/menusuites.iby,app/homescreen,,,
private\101F4CD2\import\suites\foldersuite\suite.xml,/epoc32/data/z/private/101f4cd2/import/suites/foldersuite_touch/suite.xml,core/app/menusuites.iby,app/homescreen,,,
private\101F4CD5\backup_registration.xml,/epoc32/data/z/private/101f4cd5/backup_registration.xml,core/app/Logs.iby,app/contacts,,,
Private\101f4cd6\backup_registration.xml,/epoc32/data/z/private/101f4cd6/backup_registration.xml,core/app/MailEditorViewer.iby,app/messaging,,,
private\101f5027\alarmserver.rsc,/epoc32/data/z/private/101f5027/alarmserver.rsc,../../../rom/config/sf_refhw/bigrom.oby,mw/appsupport,,,
PRIVATE\101F5027\backup_registration.xml,/epoc32/data/z/private/101f5027/backup_registration.xml,alarmserver.iby,mw/appsupport,,,
PRIVATE\101F51F2\backup_registration.xml,/epoc32/data/z/private/101f51f2/backup_registration.xml,core/mw/drm5.iby,mw/drm,,,
private\101F6CFE\backup_registration.xml,/epoc32/data/z/private/101f6cfe/backup_registration.xml,core/mw/DataConnectionLogger.iby,mw/ipconnmgmt,,,
private\101F6DE5\backup_registration.xml,/epoc32/data/z/private/101f6de5/backup_registration.xml,core/app/omadmappui.iby,app/devicecontrol,,,
private\101F7988\backup_registration.xml,/epoc32/data/z/private/101f7988/backup_registration.xml,commsrootserver.iby,os/commsfw,,,
private\101F7988\c32.cmi,/epoc32/data/z/private/101f7988/c32.cmi,c32.iby,os/commsfw,,,
private\101F7988\c32_first.cmi,/epoc32/data/z/private/101f7988/c32_first.cmi,c32.iby,os/commsfw,,,
private\101F7988\c32_fourth.cmi,/epoc32/data/z/private/101f7988/c32_fourth.cmi,c32.iby,os/commsfw,,,
private\101F7988\c32_second.cmi,/epoc32/data/z/private/101f7988/c32_second.cmi,c32.iby,os/commsfw,,,
private\101F7988\c32_third.cmi,/epoc32/data/z/private/101f7988/c32_third.cmi,c32.iby,os/commsfw,,,
private\101F7988\c32start.ini,/epoc32/data/z/private/101f7988/c32start.ini,c32start.iby,os/commsfw,,,
private\101F7988\esock.cmi,/epoc32/data/z/private/101f7988/esock.cmi,esock.iby,os/commsfw,,,
private\101F7988\esock_bt.cmi,/epoc32/data/z/private/101f7988/esock_bt.cmi,bluetooth.iby,os/bt,,,
private\101F7988\esock_dip.cmi,/epoc32/data/z/private/101f7988/esock_dip.cmi,esock.iby,os/commsfw,,,
private\101F7988\esock_mip.cmi,/epoc32/data/z/private/101f7988/esock_mip.cmi,esock.iby,os/commsfw,,,
private\101F7988\esock_sip.cmi,/epoc32/data/z/private/101f7988/esock_sip.cmi,sipproviders.iby,mw/ipappprotocols,,,
private\101F7988\esock_smswap.cmi,/epoc32/data/z/private/101f7988/esock_smswap.cmi,esock.iby,os/commsfw,,,
private\101F7988\esock_tr.cmi,/epoc32/data/z/private/101f7988/esock_tr.cmi,esock.iby,os/commsfw,,,
private\101F7988\etel.cmi,/epoc32/data/z/private/101f7988/etel.cmi,etel.iby,os/cellularsrv,,,
private\101F7989\backup_registration.xml,/epoc32/data/z/private/101f7989/backup_registration.xml,esock_core.iby,os/commsfw,,,
Private\101F7989\Bluetooth\bluetooth_stack.ini,/epoc32/data/z/private/101f7989/bluetooth/bluetooth_stack.ini,bluetooth.iby,os/bt,,,
Private\101F7989\Bluetooth\cmdq.ini,/epoc32/data/z/private/101f7989/bluetooth/cmdq.ini,hci_framework.iby,os/bt,,,
Private\101F7989\Bluetooth\corehci_symbian.ini,/epoc32/data/z/private/101f7989/bluetooth/corehci_symbian.ini,corehci_symbian.iby,os/bt,,,
Private\101F7989\Bluetooth\hctl_bcsp.ini,/epoc32/data/z/private/101f7989/bluetooth/hctl_bcsp_port3.ini,hctl_bcsp.iby,os/bt,,,
Private\101F7989\Bluetooth\hctl_ti.ini,/epoc32/data/z/private/101f7989/bluetooth/hctl_ti.ini,hctl_ti.iby,os/bt,,,
Private\101F7989\Bluetooth\hctl_uart_original.ini,/epoc32/data/z/private/101f7989/bluetooth/hctl_uart_original.ini,hctl_uart_original.iby,os/bt,,,
Private\101F7989\Bluetooth\tiinit_4.1.21.bts,/epoc32/data/z/private/101f7989/bluetooth/tiinit_4.1.21.bts,hci_initialisor_ti.iby,os/bt,,,
Private\101F7989\Bluetooth\tiinit_4.2.38.bts,/epoc32/data/z/private/101f7989/bluetooth/tiinit_4.2.38.bts,hci_initialisor_ti.iby,os/bt,,,
Private\101f7989\ESock\bt.bt_v2.esk,/epoc32/data/z/private/101f7989/esock/bt.bt_v2.esk,bluetooth.iby,os/bt,,,
private\101f7989\esock\ccp.ini,/epoc32/data/z/private/101f7989/esock/ccp.ini,ppp.iby,os/networkingsrv,,,
private\101F7989\ESock\ether802.ini,/epoc32/data/z/private/101f7989/esock/ether802.ini,ether802.iby,os/networkingsrv,,,
private\101F7989\esock\ip.addressinfo_tcpip.esk,/epoc32/data/z/private/101f7989/esock/ip.addressinfo_tcpip.esk,addressinfohook.iby,os/networkingsrv,,,
private\101F7989\esock\ip.rtp.esk,/epoc32/data/z/private/101f7989/esock/ip.rtp.esk,cfrtp.iby,mw/ipappprotocols,,,
private\101F7989\esock\ip.tcpip.esk,/epoc32/data/z/private/101f7989/esock/ip.tcpip.esk,tcpip6.iby,os/networkingsrv,,,
private\101F7989\Esock\sip.providers.esk,/epoc32/data/z/private/101f7989/esock/sip.providers.esk,sipdummyprt.iby,mw/ipappprotocols,,,
private\101F7989\esock\smswap.Sms.esk,/epoc32/data/z/private/101f7989/esock/smswap.sms.esk,smsstack.iby,os/cellularsrv,,,
private\101F7989\esock\smswap.Wap.esk,/epoc32/data/z/private/101f7989/esock/smswap.wap.esk,smsstack.iby,os/cellularsrv,,,
private\101F7989\esock\tcpip.ini,/epoc32/data/z/private/101f7989/esock/tcpip.ini,tcpip6.iby,os/networkingsrv,,,
private\101f7989\operatorVariants.ini,/epoc32/data/z/private/101f7989/operatorvariants.ini,ctsy.iby,os/cellularsrv,,,
private\101F7989\sms\smsu.rsc,/epoc32/data/z/private/101f7989/sms/smsu.rsc,smsstack.iby,os/cellularsrv,,,
private\101f7a02\backup_registration.xml,/epoc32/data/z/private/101f7a02/backup_registration.xml,hwresourcemanager.iby,os/devicesrv,,,
private\101f7a02\ConvertFromUnicode.dat,/epoc32/data/z/private/101f7a02/convertfromunicode.dat,hwresourcemanager.iby,os/devicesrv,,,
private\101f7a02\CustomerHWRMFmTxPolicy.ini,/epoc32/data/z/private/101f7a02/customerhwrmfmtxpolicy.ini,hwresourcemanager.iby,os/devicesrv,,,
private\101f7a02\CustomerHWRMLightsPolicy.ini,/epoc32/data/z/private/101f7a02/customerhwrmlightspolicy.ini,hwresourcemanager.iby,os/devicesrv,,,
private\101f7a02\CustomerHWRMVibraPolicy.ini,/epoc32/data/z/private/101f7a02/customerhwrmvibrapolicy.ini,hwresourcemanager.iby,os/devicesrv,,,
private\101f7a02\ProductHWRMFmTxPolicy.ini,/epoc32/data/z/private/101f7a02/producthwrmfmtxpolicy.ini,hwresourcemanager.iby,os/devicesrv,,,
private\101f7a02\ProductHWRMLightsPolicy.ini,/epoc32/data/z/private/101f7a02/producthwrmlightspolicy.ini,hwresourcemanager.iby,os/devicesrv,,,
private\101f7a02\ProductHWRMVibraPolicy.ini,/epoc32/data/z/private/101f7a02/producthwrmvibrapolicy.ini,hwresourcemanager.iby,os/devicesrv,,,
private\101F7C87\backup_registration.xml,/epoc32/data/z/private/101f7c87/backup_registration.xml,core/mw/obexserviceman.iby,mw/shortlinkconn,,,
private\101F84EB\backup_registration.xml,/epoc32/data/z/private/101f84eb/backup_registration.xml,core/app/FileManager.iby,app/files,,,
private\101F8530\CookieGroup.xml,/epoc32/data/z/private/101f8530/cookiegroup.xml,core/mw/CookieManager.iby,mw/netprotocols,,,
PRIVATE\101F8555\backup_registration.xml,/epoc32/data/z/private/101f8555/backup_registration.xml,core/app/vcommand.iby,app/speechsrv,,,
PRIVATE\101F8597\backup_registration.xml,/epoc32/data/z/private/101f8597/backup_registration.xml,core/mw/provisioning.iby,mw/remotemgmt,,,
private\101F85A0\backup_registration.xml,/epoc32/data/z/private/101f85a0/backup_registration.xml,core/app/blid.iby,app/location,,,
PRIVATE\101F875A\backup_registration.xml,/epoc32/data/z/private/101f875a/backup_registration.xml,core/mw/AppInstUI.iby,mw/appinstall,,,
private\101f87b1\backup_registration.xml,/epoc32/data/z/private/101f87b1/backup_registration.xml,core/app/Phonebook.iby,app/contacts,,,
private\101f8ec5\backup_registration.xml,/epoc32/data/z/private/101f8ec5/backup_registration.xml,core/os/wlaneng.iby,os/wlan,,,
private\101F8EC5\backup_registration_eapol.xml,/epoc32/data/z/private/101f8ec5/backup_registration_eapol.xml,core/mw/eapol.iby,mw/accesssec,,,
private\101F8EC5\eap.conf,/epoc32/data/z/private/101f8ec5/eap.conf,core/mw/eapol.iby,mw/accesssec,,,
private\101F9696\backup_registration.xml,/epoc32/data/z/private/101f9696/backup_registration.xml,core/mw/usbwatcher.iby,mw/usbservices,,,
private\101F96F4\backup_registration.xml,/epoc32/data/z/private/101f96f4/backup_registration.xml,core/mw/wscore.iby,mw/websrv,,,
private\101f977c\backup_registration.xml,/epoc32/data/z/private/101f977c/backup_registration.xml,core/mw/upnpmediaserver.iby,mw/dlnasrv,,,
private\101f977c\objects.xml,/epoc32/data/z/private/101f977c/objects.xml,core/mw/upnpmediaserver.iby,mw/dlnasrv,,,
private\101f977c\public\MediaServer1\ConnectionManager1.xml,/epoc32/data/z/private/101f977c/public/mediaserver1/connectionmanager1.xml,core/mw/upnpmediaserver.iby,mw/dlnasrv,,,
private\101f977c\public\MediaServer1\ContentDirectory1.xml,/epoc32/data/z/private/101f977c/public/mediaserver1/contentdirectory1.xml,core/mw/upnpmediaserver.iby,mw/dlnasrv,,,
private\101f977c\public\MediaServer1\MediaServer1.xml,/epoc32/data/z/private/101f977c/public/mediaserver1/mediaserver1.xml,core/mw/upnpmediaserver.iby,mw/dlnasrv,,,
private\101f977d\backup_registration.xml,/epoc32/data/z/private/101f977d/backup_registration.xml,core/mw/upnpmediaserver.iby,mw/dlnasrv,,,
private\101f97b2\backup_registration.xml,/epoc32/data/z/private/101f97b2/backup_registration.xml,lbslocserver.iby,os/lbs,,,
private\101f97b2\eposserver.rsc,/epoc32/data/z/private/101f97b2/eposserver.rsc,lbslocserver.iby,os/lbs,,,
private\101F99F6\capability\101F6DE4.xml,/epoc32/data/z/private/101f99f6/capability/101f6de4.xml,core/mw/NSmlCommon.iby,mw/remotemgmt,,,
private\101F99F6\capability\101F6DE5.xml,/epoc32/data/z/private/101f99f6/capability/101f6de5.xml,core/mw/NSmlCommon.iby,mw/remotemgmt,,,
PRIVATE\101F99F6\capability\101F9698.xml,/epoc32/data/z/private/101f99f6/capability/101f9698.xml,core/mw/sconcsc.iby,mw/remoteconn,,,
PRIVATE\101F99F6\capability\101F99F6.xml,/epoc32/data/z/private/101f99f6/capability/101f99f6.xml,core/mw/sconcsc.iby,mw/remoteconn,,,
private\101F99F6\capability\101FB0E9.XML,/epoc32/data/z/private/101f99f6/capability/101fb0e9.xml,core/app/mmsdsa.iby,app/contentcontrol,,,
private\101F99F6\capability\10206B5C.XML,/epoc32/data/z/private/101f99f6/capability/10206b5c.xml,core/app/smsdsa.iby,app/contentcontrol,,,
private\101F99F6\capability\102751BA.XML,/epoc32/data/z/private/101f99f6/capability/102751ba.xml,core/app/bookmarkdsa.iby,app/contentcontrol,,,
PRIVATE\101F99F6\capability\fwdcomp.xml,/epoc32/data/z/private/101f99f6/capability/fwdcomp.xml,core/mw/sconcsc.iby,mw/remoteconn,,,
private\101F99FB\backup_registration.xml,/epoc32/data/z/private/101f99fb/backup_registration.xml,core/mw/NSmlCommon.iby,mw/remotemgmt,,,
private\101F99FD\backup_registration.xml,/epoc32/data/z/private/101f99fd/backup_registration.xml,core/mw/NSmlDSSync.iby,mw/remotemgmt,,,
private\101F99FE\backup_registration.xml,/epoc32/data/z/private/101f99fe/backup_registration.xml,core/mw/NSmlDSSync.iby,mw/remotemgmt,,,
private\101F9A06\backup_registration.xml,/epoc32/data/z/private/101f9a06/backup_registration.xml,core/mw/NSmlDMSync.iby,mw/remotemgmt,,,
private\101FB74F\backup_registration.xml,/epoc32/data/z/private/101fb74f/backup_registration.xml,core/tools/Launcher.iby,app/rndtools,,,
private\101FB751\backup_registration.xml,/epoc32/data/z/private/101fb751/backup_registration.xml,core/tools/screengrabber.iby,app/rndtools,,,
private\101fdf81\backup_registration.xml,/epoc32/data/z/private/101fdf81/backup_registration.xml,core/mw/LocationLandmarks.iby,mw/locationsrv,,,
private\101fdf81\eposlmserver.rsc,/epoc32/data/z/private/101fdf81/eposlmserver.rsc,core/mw/LocationLandmarks.iby,mw/locationsrv,,,
private\101fe1db\backup_registration.xml,/epoc32/data/z/private/101fe1db/backup_registration.xml,usbmanbin.iby,os/usb,,,
private\101fe1db\numberofacmfunctions.ini,/epoc32/data/z/private/101fe1db/numberofacmfunctions.ini,core/mw/usbwatcher.iby,mw/usbservices,,,
private\101fe1db\usbman.rsc,/epoc32/data/z/private/101fe1db/usbman_pcsmtp.rsc,language/mw/usbwatcher_resources.iby,mw/usbservices,,,
private\101FFA86\backup_registration.xml,/epoc32/data/z/private/101ffa86/backup_registration.xml,core/app/cameraapp.iby,app/camera,,,
private\101ffa91\Bubbles\Bubbles01.mbm,/epoc32/data/z/private/101ffa91/bubbles/bubbles01.mbm,core/app/ImageEditorBubblePluginSettings.iby,app/imgeditor,,,
private\101ffa91\Bubbles\Bubbles02.mbm,/epoc32/data/z/private/101ffa91/bubbles/bubbles02.mbm,core/app/ImageEditorBubblePluginSettings.iby,app/imgeditor,,,
private\101ffa91\Bubbles\Bubbles03.mbm,/epoc32/data/z/private/101ffa91/bubbles/bubbles03.mbm,core/app/ImageEditorBubblePluginSettings.iby,app/imgeditor,,,
private\101ffa91\cliparts\Cliparts01.mbm,/epoc32/data/z/private/101ffa91/cliparts/cliparts01.mbm,core/app/ImageEditorClipartPluginSettings.iby,app/imgeditor,,,
private\101ffa91\cliparts\Cliparts02.mbm,/epoc32/data/z/private/101ffa91/cliparts/cliparts02.mbm,core/app/ImageEditorClipartPluginSettings.iby,app/imgeditor,,,
private\101ffa91\cliparts\Cliparts03.mbm,/epoc32/data/z/private/101ffa91/cliparts/cliparts03.mbm,core/app/ImageEditorClipartPluginSettings.iby,app/imgeditor,,,
private\101ffa91\cliparts\Cliparts04.mbm,/epoc32/data/z/private/101ffa91/cliparts/cliparts04.mbm,core/app/ImageEditorClipartPluginSettings.iby,app/imgeditor,,,
